"","estado","iniciado","completo","tempo","termo","idade","sexo","escolaridade","estadocivil","estadocivil.outros","formacao","ocupacao","ocupacao.outra","nomeservico","tempodeservico","religiao","religiao.outra","contatoanterior","lidadiretamente","lida.onde","lida.outros","motivocurso","motivo.outros","materialdidatico","prazoatividades","interacaopares","organizacaocurso","import.ajud.tutor","autoavaliacao","part.outrocurso","pp001","pp002","pp003","pp004","pp005","pp006","pp007","pp008","pp009","pp010","pp011","pp012","pp013","pp014","pp015","pp016","pp017","pp018","pp019","pp020","pp021","pp022","pp023","pp024","pp025","pp026","pp027","pp028","pp029","pp030","pp031","pp032","pp033","pp034","pp035","pp036","pp037"
"1673","Finalizadas","8 junho 2014  15:28","8 junho 2014  15:39","10 minutos 46 segundos","Sim","36","Feminino","Ensino Superior Completo","Casado (a)",NA,"ciencias biológicas","Professor (a)","empresária","loterias","15","Católica",NA,"Sim","Não",NA,NA,"Para aquisição de conhecimento na área","ajudar meus alunos","Muito adequado","Flexível","Importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","2","4","2","5","4","5","5","3","2","4","4","2","4","2","5","2","5","4","2","3","2","2","4","2","3","2","2","2","2","5","3","4","2","2","2","2","5"
"1674","Finalizadas","8 junho 2014  15:29","8 junho 2014  15:50","21 minutos 28 segundos","Sim","43","Feminino","Pós-graduação","Divorciado (a)","Nenhum","Psicopedagogia e Educação Especial","Professor (a)","Auxiliar de secretaria","Escola","5","Espírita","Nenhum","Não","Sim","Escola","Nenhum","Para aquisição de conhecimento na área","nenhum","Muito adequado","Flexível","Muito importante","Organizado","Sempre","Sim, considero","Não","1","5","5","5","4","5","5","1","2","5","2","4","5","4","2","4","5","1","4","5","5","3","5","1","1","2","5","5","5","5","5","5","1","1","2","2","5"
"1675","Finalizadas","8 junho 2014  15:29","8 junho 2014  15:44","14 minutos 22 segundos","Não","45","Feminino","Pós-graduação","Divorciado (a)",NA,"pedagogia","Professor (a)",NA,"escola municipal olga de oliveira","25","Espírita",NA,"Sim","Sim","Amigos",NA,"Identificação profissional com o tema",NA,"Muito adequado","Flexível","Importante","Organizado","Sempre","Sim, considero","Não","3","4","4","5","4","4","4","2","2","4","3","4","4","4","2","4","4","2","4","3","4","4","4","2","3","4","4","1","4","4","4","4","3","2","3","3","4"
"1676","Finalizadas","8 junho 2014  15:39","8 junho 2014  15:57","18 minutos 13 segundos","Sim","52","Feminino","Pós-graduação","Divorciado (a)",NA,"Professor de Educação Física","Professor (a)",NA,"professora de educação física nas redes municipal e estadual","20","Outras","Instituição Religiosa Perfect Liberty","Sim","Não",NA,NA,"Por ser uma oportunidade de formação continuada",NA,"Muito adequado","Flexível","Importante","Muito organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais","Não","3","4","5","5","4","5","5","2","4","3","3","3","4","2","1","1","5","3","4","3","3","2","3","1","2","2","2","2","2","3","3","2","2","2","2","3","5"
"1677","Finalizadas","8 junho 2014  15:41","8 junho 2014  16:07","25 minutos 35 segundos","Sim","31","Feminino","Ensino Superior Completo","União Estável","União Estável.","Pedagoga","Coordenador (a) Pedagógico","Orientadora Pedagógica (Não estou atuando em sala de aula)","Orientadora Pedagógica","05","Católica","Católica","Não","Não","Escola","Tenho contato com alguns alunos usuários de droga na escola em atuo como orientadora pedagógica.","Identificação profissional com o tema","Trabalho em uma escola da rede pública da cidade de Rio das Ostras-RJ e em nossa escola existe muitos alunos vicíados em drogas e envolvidos com o tráfico. A escola também está inserida em uma comunidade muito carente e com o tráfico em evidência. Nossos alunos nem intervalo tem pois quando a escola oferecia o horário de intervalo os alunos eram aliciados por traficantes em torno da ecola pela grade de proteção.","Muito adequado","Pouco flexível","Importante","Muito organizado","Sempre","Sim, considero","Sim","2","5","5","5","4","4","4","2","2","4","4","2","5","4","5","2","5","1","4","4","4","4","4","2","2","3","2","1","3","4","4","4","2","2","2","2","4"
"1678","Finalizadas","8 junho 2014  15:43","8 junho 2014  15:58","14 minutos 47 segundos","Sim","55","Feminino","Pós-graduação","Viúvo (a)","Não","Pedagogia","Professor (a)","Não","Professor","14","Católica","Não","Sim","Sim","Escola","Não","Para aquisição de conhecimento na área","Ampliar os conhecimentos na área","Muito adequado","Muito flexível","Muito importante","Muito organizado","Sempre","Sim, considero","Não","1","5","5","5","5","5","5","1","3","4","5","5","5","3","5","2","5","2","4","4","5","5","5","2","2","3","5","2","4","4","5","5","1","1","2","2","5"
"1679","Finalizadas","8 junho 2014  15:47","8 junho 2014  16:00","12 minutos 50 segundos","Sim","28","Feminino","Pós-graduação","Casado (a)",NA,"Psicologia","Outros","Psicóloga","Instituto Nacional de Educação de Surdos","4","Evangélica",NA,"Sim","Sim","Escola",NA,"Identificação profissional com o tema",NA,"Muito adequado","Flexível","Importante","Muito organizado","Sempre","Sim, considero","Não","1","5","5","5","4","5","5","1","2","4","3","2","4","2","2","2","5","4","4","2","4","4","5","1","2","4","2","1","5","4","4","2","2","2","2","2","5"
"1680","Finalizadas","8 junho 2014  15:50","8 junho 2014  16:02","12 minutos 7 segundos","Sim","35","Feminino","Pós-graduação","Solteiro (a)","Solteira","Licenciatura e Bacharelado em Educação Física","Professor (a)","Vice-Presidente Ação Social Casa de Nazaré e Coordenadora do Grupo de Convivência da Terceira Idade","Professora Educação Física","10","Católica","Católica","Sim","Sim","Família","escola, amigos, comunidade","Para aquisição de conhecimento na área","------","Muito adequado","Muito flexível","Importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","2","5","5","5","4","5","5","3","2","3","4","3","4","3","5","3","5","1","2","2","4","4","4","3","2","1","4","1","4","4","4","4","2","1","3","3","5"
"1681","Finalizadas","8 junho 2014  15:50","8 junho 2014  16:06","16 minutos 30 segundos","Sim","44","Feminino","Pós-graduação","União Estável",NA,"Gestão escolar","Diretor (a)",NA,"Educação","24","Católica",NA,"Sim","Sim","Amigos",NA,"Por ser uma oportunidade de formação continuada",NA,"Muito adequado","Flexível","Importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","1","4","4","4","4","4","4","2","2","3","4","3","4","4","2","4","4","2","4","4","4","4","4","2","2","4","3","4","4","4","4","4","2","2","2","2","4"
"1682","Finalizadas","8 junho 2014  15:52","8 junho 2014  16:11","18 minutos 20 segundos","Sim","30","Feminino","Pós-graduação","Casado (a)","NÃO HÁ OUTRO ESTADO CIVIL, SOU CASADA","Psicopedagogia","Professor (a)","NÃO HÁ OUTRA OCUPAÇÃO, SOU PROFESSORA","PROFESSORA DE APOIO","8","Católica","NÃO HÁ OUTRA RELIGIÃO, SOU CATÓLICA","Sim","Sim","Família","NÃO HÁ OUTROS","Para aquisição de conhecimento na área","PRINCIPALMENTE POR O MOTIVO MARCADO ACIMA","Muito adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero","Sim","1","1","4","5","5","5","5","1","2","5","2","5","5","2","4","4","5","1","5","4","5","5","5","1","1","2","2","1","5","3","4","3","1","1","2","2","5"
"1683","Finalizadas","8 junho 2014  15:56","10 junho 2014  16:13","2 dias","Sim","44","Feminino","Pós-graduação","Casado (a)","não","Pós-graduada em Geografia","Professor (a)","Vice diretor","Professor e vice diretor","20","Católica","não","Sim","Sim","Escola","não","Por ser uma oportunidade de formação continuada","não","Muito adequado","Flexível","Importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","1","4","4","5","4","5","5","2","4","4","4","4","4","4","4","3","4","4","4","4","4","4","4","1","1","4","4","1","4","4","4","4","2","2","2","2","4"
"1684","Finalizadas","8 junho 2014  15:59","8 junho 2014  16:19","19 minutos 42 segundos","Sim","39","Feminino","Pós-graduação","Solteiro (a)","solteira","Letras","Outros","Professora e tutora presencial","Prefeitura Municipal de Campos Gerais e Polo UAB de Campos Gerais.","19","Católica","católica","Não","Sim","Escola","escola","Para aquisição de conhecimento na área","aquisição de conhecimento","Muito adequado","Flexível","Muito importante","Muito organizado","Às vezes","Sim, considero","Sim","1","5","5","5","5","5","5","3","2","5","2","5","5","2","5","3","5","1","5","5","5","5","5","2","2","3","4","1","5","5","4","4","2","2","2","2","5"
"1685","Finalizadas","8 junho 2014  16:00","8 junho 2014  16:40","39 minutos 54 segundos","Sim","66 anos","Feminino","Ensino Superior Incompleto","Casado (a)","não","Professora ensino fundamental","Professor (a)","Estudante Curso de Pedagogia","Profesora de Alfabetização de Jovem e Adulto  PPA","3 anos","Evangélica","Não","Sim","Sim","Escola",NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Flexível","Pouco importante","Organizado","Sempre","Sim, considero","Sim","3","3","2","4","3","4","3","2","2","3","3","2","4","2","3","3","3","3","3","4","2","2","4","1","2","2","2","2","3","4","3","3","3","3","3","3","3"
"1686","Finalizadas","8 junho 2014  16:01","8 junho 2014  16:46","44 minutos 38 segundos","Sim","38","Feminino","Pós-graduação","Casado (a)",NA,"Licenciatura plena em Geografia","Professor (a)",NA,"E.M. DONA CARMEM BARROSO E E.E. RUI BARBOSA","08","Católica",NA,"Sim","Sim","Outros","Tenho alunos usuários de drogas na minha família muitos consomem o álcool mas graças a DEUS sem dependência e também tenho amigos que consomem álcool e o filho de uma amiga é usuário de drogas.","Identificação profissional com o tema",NA,"Adequado","Flexível","Importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","2","4","4","5","4","5","5","2","2","4","3","4","4",NA,"3","3","4","2","4","3","4","5","5","1","2","2","4","1","4","4","4","2","2","3","3","2","5"
"1687","Finalizadas","8 junho 2014  16:03","8 junho 2014  19:13","3 horas 9 minutos","Sim","46","Masculino","Ensino Superior Completo","Casado (a)","casado","susperiior completo em educação física","Professor (a)","professor de educação física","escola estadual josé luiz de carvalho","17","Católica","catolica","Não","Não","Outros","não lido com nenhum usuario","Para aquisição de conhecimento na área","o curso poderá me ajudar  a li dar com algum caso quando me depara com o fato","Adequado","Flexível","Muito importante","Organizado","Sempre","Sim, considero","Sim","4","3","4","5","4","5","5","2","3","3","3","3","3","4","3","3","4","3","4","4","3","3","2","3","3","3","2","1","3","3","3","3","4","4","4","4","4"
"1688","Finalizadas","8 junho 2014  16:04","8 junho 2014  16:15","10 minutos 45 segundos","Sim","46","Masculino","Pós-graduação","Divorciado (a)",NA,"MATEMATICA E FISICA","Diretor (a)",NA,"DIRETOR ESCOLAR","20","Evangélica",NA,"Sim","Sim","Escola",NA,"Outros","ESTUDO PARA ELABORACAO DO PROJETO NA ESCOLA.","Adequado","Pouco flexível","Importante","Organizado","Às vezes","Sim, considero","Sim","2","4","5","5","2","4","4","1","2","4","2","4","4","2","2","4","5","1","4","2","3","4","5",NA,"2","3","4","1","4","4","4","5","3","3","3","3","5"
"1689","Finalizadas","8 junho 2014  16:08","8 junho 2014  16:28","19 minutos 29 segundos","Sim","49","Feminino","Pós-graduação","Divorciado (a)","já indicada","pós graduada em psicopedagogia, gestão escolar","Diretor (a)","cargo exclusivo","cargo eleito de direção escolar","22","Católica","sou católico e só","Sim","Sim","Comunidade","e escola","Outros","para conhecimento e ajudar na pastoral da sobriedade","Adequado","Flexível","Importante","Muito organizado","Sempre","Sim, considero","Sim","2","4","4","4","4","4","4","2","2","4","4","4","4","3","4","4","4","2","4","4","4","4","4","2","2","4","4","2","4","4","4","3","2","1","2","2","4"
"1690","Finalizadas","8 junho 2014  16:13","8 junho 2014  16:47","33 minutos 46 segundos","Sim","25 anos","Feminino","Pós-graduação","Solteiro (a)",NA,"Bacharel em Letras (UFRJ, 2010), Especialista em Literaturas Portuguesa e Africanas (UFRJ, 2011)","Outros","Agente administrativo","Atuação na secretaria escolar da E. M. América Xavier da Silveira","1 ano e 6 meses","Sem religião",NA,"Sim","Sim","Família",NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Flexível","Muito importante","Muito organizado","Às vezes","Sim, considero, porém, poderia estar me esforçando mais","Sim","1","5","5","5","4","5","5","2","3","3","3","4","4","2","3","4","5","1","4","4","5","4","5","1","1","3","4","1","4","3","3","3","1","1","3","3","5"
"1691","Finalizadas","8 junho 2014  16:15","13 junho 2014  19:18","5 dias 3 horas","Sim","47","Feminino","Ensino Superior Completo","Casado (a)",NA,NA,"Outros","vice-direção","vice-direção","18","Católica",NA,"Não","Sim","Família",NA,"Para aquisição de conhecimento na área",NA,"Muito adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero","Sim","3","5","5","5","3","5","5","1","3","5","5","4","4","3","3","4","4","2","5","4","4","5","5","2","3","3","2","1","4","5","5","4","1","1","2","3","4"
"1692","Finalizadas","8 junho 2014  16:15","13 junho 2014  19:18","5 dias 3 horas","Sim","46","Feminino","Pós-graduação","Casado (a)","---","----","Outros","------","------","13","Católica","--","Sim","Sim","Família","-----","Para aquisição de conhecimento na área","------","Muito adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero","Não","3","5","5","5","3","5","5","1","3","5","5","4","4","3","3","4","4","1","5","4","4","5","5","2","3","3","4","1","4","5","5","4","1","1","2","3","4"
"1693","Finalizadas","8 junho 2014  16:16","8 junho 2014  16:25","9 minutos 40 segundos","Sim","34","Feminino","Ensino Superior Completo","Solteiro (a)",NA,"Letras","Outros","Secretária","Técnico de Educação Básica","3","Católica",NA,"Sim","Não","Comunidade",NA,"Para aquisição de conhecimento na área",NA,"Adequado","Flexível","Importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","2","4","4","4","3","4","4","2","2","3","3","3","4","2","4","3","4","3","3","3","3","3","4","2","3","2","3","2","3","3","3","3","2","2","4","4","4"
"1694","Finalizadas","8 junho 2014  16:17","8 junho 2014  16:44","26 minutos 58 segundos","Sim","48","Feminino","Pós-graduação","Casado (a)","casada","Superior competo","Professor (a)","Professora","Professora","16","Sem religião","Nenhuma","Não","Sim","Escola","Família","Por ser uma oportunidade de formação continuada","Também pela profissão","Muito adequado","Flexível","Muito importante","Organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Não","2","5","5","4","4","4","4","1","2","2","2","1","5","3","2","4","5","4","4","4","3","1","4","1","1","4","1","1","3","4","2","4","2","2","4","5","5"
"1695","Finalizadas","8 junho 2014  16:22","8 junho 2014  16:35","12 minutos 54 segundos","Sim","31","Feminino","Pós-graduação","Casado (a)",NA,"Pedagoga","Professor (a)",NA,"Professora de apoio","3 anos","Católica",NA,"Sim","Não",NA,NA,"Identificação profissional com o tema",NA,"Adequado","Flexível","Muito importante","Muito organizado","Sempre","Sim, considero, porém, poderia estar me esforçando mais","Sim","3","5","4","4","4","4","4","3","3","5","4","3","5","4","5","5","5","1","5","5","5","5","5","2","3","5","5","1","2","5","5","5","1","1","1","2","5"
"1696","Finalizadas","8 junho 2014  16:22","15 junho 2014  22:35","7 dias 6 horas","Sim","26","Masculino","Pós-graduação","Solteiro (a)",NA,"Educação Física - Licenciatura","Professor (a)",NA,"SEED","4","Espírita",NA,"Sim","Não",NA,NA,"Por ser uma oportunidade de formação continuada",NA,"Adequado","Pouco flexível","Importante","Desorganizado","Sempre","Sim, considero","Sim","4","4","4","4","4","5","4","4","3","4","4","4","4","3","3","3","4","2","4","4","4","3","4","2","2","2","4","5","4","4","4","4","2","2","2","2","4"
"1697","Em progresso","8 junho 2014  16:26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","Em progresso","8 junho 2014  16:28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","Finalizadas","8 junho 2014  16:29","16 junho 2014  15:11","7 dias 22 horas","Sim","48","Feminino","Pós-graduação","Casado (a)","casada","ESPECIALIZAÇÃO EM EDUCAÇÃO ESPECIAL, CURSO DE PEDAGOGIA.","Professor (a)",NA,"ENSINO FUNDAMENTAL DOS ANOS INICIAIS","sete ANOS","Católica","catolica","Sim","Sim","Família",NA,"Para aquisição de conhecimento na área","pára compreender melhor o problema e poder ajudar a família","Muito adequado","Flexível","Importante","Muito organizado","Sempre","Sim, considero","Sim","2","4","4","5","5","5","2","1","2","3","2","3","4","3","3","3","5","2","5","4","4","2","4","2","1","2","1","1","5","4","4","3","2","2","2","2","5"
